Transaction_ID,Products
8758,"Zapatillas, Sudadera, Calcetines"
8759,"Zapatillas, Calcetines, Toalla, Sudadera, Camiseta"
8760,"Toalla, Balón, Bolsa, Botella"
8761,"Zapatillas, Sudadera, Calcetines"
8762,"Camiseta, Zapatillas, Bolsa, Botella"
8763,"Toalla, Bolsa, Botella"
8764,"Zapatillas, Sudadera, Calcetines"
8765,"Zapatillas, Balón, Bolsa, Pantalones"
8766,"Zapatillas, Balón, Botella"
8767,"Zapatillas, Sudadera, Balón, Calcetines"
8768,"Toalla, Bolsa, Botella"
8769,"Toalla, Sudadera, Camiseta"
8770,"Zapatillas, Sudadera, Calcetines"
8771,"Toalla, Bolsa, Botella"
8772,"Balón, Bolsa, Toalla"
8773,"Toalla, Zapatillas, Bolsa, Botella"
8774,"Botella, Toalla, Sudadera, Gorra, Bolsa"
8775,"Zapatillas, Sudadera, Calcetines"
8776,"Toalla, Bolsa, Botella"
8777,"Zapatillas, Sudadera, Calcetines"
8778,"Zapatillas, Pantalones, Toalla, Sudadera, Camiseta"
8779,"Zapatillas, Botella, Calcetines, Toalla, Bolsa"
8780,"Gorra, Camiseta, Calcetines, Pantalones"
8781,"Zapatillas, Gorra, Camiseta, Pantalones"
8782,"Gorra, Sudadera, Balón"
8783,Gorra
8784,"Gorra, Camiseta, Pantalones"
8785,"Toalla, Zapatillas, Balón, Bolsa"
8786,"Toalla, Bolsa, Camiseta, Botella"
8787,"Zapatillas, Sudadera, Calcetines"
8788,"Zapatillas, Sudadera, Calcetines"
8789,"Zapatillas, Toalla, Sudadera, Calcetines"
8790,"Gorra, Botella, Calcetines, Balón"
8791,"Toalla, Zapatillas, Bolsa, Botella"
8792,"Gorra, Camiseta, Pantalones"
8793,"Zapatillas, Sudadera, Gorra, Calcetines"
8794,"Calcetines, Botella, Balón"
8795,"Zapatillas, Sudadera, Calcetines"
8796,"Gorra, Camiseta, Pantalones"
8797,"Toalla, Sudadera, Camiseta"
8798,"Toalla, Sudadera, Camiseta"
8799,"Zapatillas, Balón, Bolsa"
8800,"Gorra, Zapatillas, Bolsa, Pantalones"
8801,"Zapatillas, Balón, Bolsa, Pantalones"
8802,"Toalla, Bolsa, Botella"
8803,"Toalla, Sudadera, Camiseta"
8804,"Toalla, Bolsa, Botella"
8805,"Zapatillas, Balón, Bolsa"
8806,"Calcetines, Balón, Camiseta"
8807,"Zapatillas, Calcetines, Pantalones, Toalla, Sudadera"
8808,"Toalla, Sudadera, Camiseta"
8809,"Toalla, Sudadera, Bolsa, Camiseta"
8810,"Botella, Zapatillas, Balón, Sudadera"
8811,"Zapatillas, Balón, Bolsa, Camiseta"
8812,"Gorra, Camiseta, Calcetines, Pantalones"
8813,"Calcetines, Toalla, Sudadera"
8814,"Toalla, Bolsa, Botella"
8815,"Zapatillas, Sudadera, Calcetines"
8816,"Zapatillas, Balón, Bolsa, Calcetines"
8817,"Toalla, Bolsa, Botella"
8818,"Zapatillas, Camiseta, Botella"
8819,"Zapatillas, Sudadera, Calcetines"
8820,"Toalla, Camiseta, Sudadera"
8821,"Toalla, Bolsa, Botella"
8822,"Toalla, Bolsa, Botella"
8823,Toalla
8824,"Zapatillas, Sudadera, Calcetines"
8825,"Camiseta, Bolsa, Gorra, Botella"
8826,"Balón, Bolsa, Gorra"
8827,"Gorra, Camiseta, Pantalones"
8828,Sudadera
8829,Sudadera
8830,"Toalla, Sudadera, Camiseta"
8831,"Botella, Pantalones, Gorra"
8832,"Botella, Calcetines, Toalla, Sudadera, Bolsa"
8833,"Zapatillas, Balón, Bolsa"
8834,"Zapatillas, Balón, Bolsa"
8835,"Camiseta, Botella, Balón"
8836,"Botella, Camiseta"
8837,"Botella, Toalla, Balón, Camiseta"
8838,"Botella, Bolsa"
8839,"Zapatillas, Balón, Bolsa"
8840,"Toalla, Pantalones, Bolsa, Botella"
8841,"Bolsa, Sudadera, Gorra"
8842,"Toalla, Bolsa, Botella"
8843,"Sudadera, Toalla"
8844,"Toalla, Bolsa, Botella"
8845,"Zapatillas, Balón, Bolsa"
8846,"Zapatillas, Balón, Bolsa"
8847,"Gorra, Botella, Camiseta, Pantalones"
8848,"Zapatillas, Balón, Bolsa, Botella"
8849,"Calcetines, Gorra, Toalla"
8850,"Toalla, Bolsa, Botella"
8851,"Zapatillas, Balón, Bolsa"
8852,"Pantalones, Bolsa, Camiseta, Sudadera"
8853,"Toalla, Bolsa, Botella"
8854,"Camiseta, Bolsa"
8855,"Toalla, Sudadera, Calcetines, Camiseta"
8856,"Toalla, Sudadera, Bolsa, Camiseta"
8857,"Zapatillas, Sudadera, Calcetines, Pantalones"
8858,"Balón, Pantalones"
8859,"Toalla, Zapatillas, Sudadera, Camiseta"
8860,"Zapatillas, Balón, Bolsa"
8861,"Toalla, Sudadera, Botella, Camiseta"
8862,"Zapatillas, Sudadera, Calcetines"
8863,"Balón, Camiseta, Sudadera, Botella"
8864,"Toalla, Sudadera, Camiseta"
8865,"Zapatillas, Balón, Bolsa"
8866,"Calcetines, Botella, Zapatillas"
8867,"Botella, Pantalones, Balón, Gorra"
8868,"Zapatillas, Balón, Bolsa"
8869,"Zapatillas, Balón, Bolsa, Camiseta"
8870,"Camiseta, Zapatillas, Pantalones, Balón"
8871,"Toalla, Bolsa, Botella"
8872,"Bolsa, Zapatillas, Balón"
8873,"Gorra, Toalla, Camiseta"
8874,"Zapatillas, Balón, Bolsa"
8875,"Camiseta, Pantalones, Zapatillas, Sudadera"
8876,"Toalla, Pantalones, Bolsa, Botella"
8877,"Gorra, Camiseta, Pantalones"
8878,"Botella, Pantalones, Toalla, Sudadera, Bolsa"
8879,"Zapatillas, Sudadera, Calcetines"
8880,"Balón, Toalla, Calcetines"
8881,Sudadera
8882,"Toalla, Pantalones, Bolsa, Botella"
8883,"Toalla, Gorra, Camiseta, Pantalones"
8884,"Botella, Toalla, Sudadera, Bolsa, Camiseta"
8885,"Zapatillas, Sudadera, Calcetines"
8886,"Toalla, Bolsa, Botella"
8887,"Pantalones, Toalla, Sudadera, Balón, Camiseta"
8888,"Zapatillas, Balón, Bolsa"
8889,"Toalla, Calcetines, Zapatillas"
8890,"Toalla, Sudadera, Gorra, Camiseta"
8891,"Zapatillas, Balón, Bolsa, Calcetines"
8892,"Zapatillas, Balón, Bolsa"
8893,"Sudadera, Toalla, Balón"
8894,Toalla
8895,"Toalla, Sudadera, Gorra, Camiseta"
8896,"Toalla, Sudadera, Bolsa, Camiseta"
8897,"Zapatillas, Sudadera, Calcetines"
8898,Gorra
8899,"Toalla, Bolsa, Camiseta, Botella"
8900,"Gorra, Camiseta, Pantalones"
8901,Zapatillas
8902,"Toalla, Sudadera, Camiseta"
8903,"Zapatillas, Sudadera, Balón, Calcetines"
8904,"Gorra, Camiseta, Pantalones"
8905,"Toalla, Bolsa, Botella"
8906,"Gorra, Camiseta, Pantalones"
8907,"Gorra, Botella, Camiseta, Pantalones"
8908,"Pantalones, Toalla, Sudadera"
8909,"Toalla, Zapatillas, Sudadera, Camiseta"
8910,"Gorra, Balón, Camiseta, Pantalones"
8911,"Botella, Balón, Toalla, Camiseta"
8912,"Zapatillas, Balón, Bolsa"
8913,"Gorra, Camiseta, Pantalones"
8914,"Toalla, Sudadera, Balón, Camiseta"
8915,"Zapatillas, Balón, Bolsa"
8916,"Sudadera, Toalla, Bolsa"
8917,"Bolsa, Toalla"
8918,"Zapatillas, Sudadera, Calcetines"
8919,"Toalla, Sudadera, Camiseta"
8920,"Toalla, Pantalones, Bolsa, Gorra"
8921,"Zapatillas, Balón, Bolsa"
8922,"Calcetines, Botella, Toalla"
8923,"Gorra, Botella, Pantalones"
8924,"Toalla, Bolsa, Botella"
8925,"Gorra, Camiseta, Calcetines"
8926,"Calcetines, Toalla, Camiseta"
8927,"Calcetines, Sudadera, Balón"
8928,"Balón, Camiseta, Zapatillas"
8929,"Toalla, Sudadera, Camiseta"
8930,"Zapatillas, Botella, Calcetines, Sudadera, Camiseta"
8931,Gorra
8932,"Balón, Gorra, Zapatillas, Calcetines"
8933,"Zapatillas, Balón, Bolsa"
8934,"Balón, Calcetines, Botella"
8935,"Toalla, Sudadera"
8936,"Zapatillas, Sudadera, Calcetines"
8937,"Gorra, Camiseta, Pantalones"
8938,"Gorra, Balón, Camiseta, Pantalones"
8939,"Zapatillas, Balón, Bolsa, Camiseta"
8940,"Zapatillas, Sudadera, Calcetines"
8941,"Zapatillas, Sudadera, Balón, Calcetines"
8942,"Toalla, Bolsa, Botella"
8943,"Zapatillas, Sudadera, Balón, Calcetines"
8944,"Zapatillas, Sudadera, Toalla"
8945,"Zapatillas, Balón, Bolsa"
8946,"Toalla, Sudadera, Camiseta"
8947,"Toalla, Zapatillas, Bolsa, Botella"
8948,Toalla
8949,"Toalla, Sudadera, Camiseta"
8950,"Gorra, Camiseta, Pantalones"
8951,"Zapatillas, Balón, Bolsa, Calcetines"
8952,"Toalla, Bolsa, Botella"
8953,"Toalla, Zapatillas, Bolsa, Botella"
8954,"Gorra, Botella, Camiseta, Pantalones"
8955,"Zapatillas, Sudadera, Balón, Bolsa"
8956,"Gorra, Camiseta, Pantalones"
8957,"Gorra, Toalla, Pantalones, Bolsa"
8958,"Botella, Balón, Sudadera"
8959,"Zapatillas, Pantalones, Toalla, Balón"
8960,"Camiseta, Pantalones, Bolsa"
8961,"Gorra, Camiseta, Pantalones"
8962,"Gorra, Camiseta, Pantalones"
8963,"Toalla, Bolsa, Camiseta, Botella"
8964,"Zapatillas, Balón, Bolsa"
8965,"Toalla, Gorra, Camiseta, Pantalones"
8966,"Camiseta, Pantalones, Calcetines, Gorra"
8967,"Zapatillas, Balón, Bolsa, Botella"
8968,"Toalla, Sudadera, Camiseta"
8969,"Zapatillas, Sudadera, Calcetines"
8970,"Zapatillas, Balón, Bolsa"
8971,"Zapatillas, Balón, Bolsa"
8972,"Gorra, Botella, Camiseta, Pantalones"
8973,"Bolsa, Botella, Pantalones"
8974,"Zapatillas, Sudadera, Calcetines"
8975,"Toalla, Bolsa, Botella"
8976,"Sudadera, Camiseta"
8977,"Toalla, Sudadera, Calcetines, Camiseta"
8978,"Zapatillas, Sudadera, Balón, Calcetines"
8979,"Zapatillas, Gorra, Pantalones"
8980,"Zapatillas, Balón, Bolsa, Pantalones"
8981,"Zapatillas, Balón, Bolsa, Calcetines"
8982,"Toalla, Camiseta, Pantalones, Botella"
8983,"Botella, Pantalones, Toalla, Gorra, Bolsa"
8984,"Zapatillas, Balón, Bolsa"
8985,"Toalla, Bolsa, Botella"
8986,"Botella, Sudadera, Camiseta"
8987,"Gorra, Camiseta, Pantalones"
8988,Balón
8989,"Zapatillas, Bolsa, Calcetines, Balón"
8990,"Gorra, Camiseta, Pantalones"
8991,"Toalla, Bolsa, Botella"
8992,"Toalla, Zapatillas, Balón, Bolsa"
8993,"Botella, Camiseta, Pantalones, Gorra"
8994,"Zapatillas, Sudadera, Calcetines"
8995,"Zapatillas, Balón, Bolsa"
8996,"Toalla, Sudadera, Camiseta"
8997,"Toalla, Sudadera, Camiseta"
8998,"Toalla, Sudadera, Calcetines, Camiseta"
8999,"Toalla, Zapatillas, Bolsa, Botella"
9000,"Toalla, Sudadera, Camiseta"
9001,"Zapatillas, Balón, Bolsa"
9002,Gorra
9003,"Zapatillas, Balón, Bolsa, Gorra"
9004,"Toalla, Calcetines"
9005,"Sudadera, Gorra, Camiseta, Pantalones"
9006,"Zapatillas, Toalla, Pantalones, Balón"
9007,"Toalla, Sudadera, Camiseta"
9008,"Toalla, Sudadera, Bolsa, Camiseta"
9009,"Balón, Camiseta, Pantalones, Bolsa"
9010,"Sudadera, Gorra, Camiseta, Pantalones"
9011,"Toalla, Sudadera, Calcetines"
9012,"Toalla, Camiseta, Calcetines, Balón"
9013,"Toalla, Camiseta"
9014,"Zapatillas, Botella, Toalla, Bolsa, Camiseta"
9015,"Toalla, Sudadera, Camiseta"
9016,"Toalla, Sudadera, Camiseta"
9017,"Gorra, Bolsa, Camiseta, Pantalones"
9018,"Gorra, Camiseta, Pantalones"
9019,"Gorra, Camiseta, Pantalones"
9020,"Zapatillas, Botella, Calcetines, Sudadera, Camiseta"
9021,"Zapatillas, Balón, Bolsa"
9022,"Toalla, Bolsa, Botella"
9023,"Toalla, Sudadera, Camiseta"
9024,"Toalla, Bolsa, Botella"
9025,"Toalla, Zapatillas, Bolsa, Botella"
9026,"Camiseta, Pantalones"
9027,"Gorra, Bolsa, Camiseta"
9028,"Zapatillas, Calcetines, Sudadera, Balón, Camiseta"
9029,"Gorra, Camiseta, Pantalones"
9030,"Botella, Gorra, Toalla, Sudadera"
9031,Calcetines
9032,"Gorra, Camiseta, Pantalones"
9033,"Toalla, Bolsa, Botella"
9034,"Zapatillas, Balón, Bolsa"
9035,"Zapatillas, Sudadera, Bolsa, Calcetines"
9036,"Zapatillas, Balón, Bolsa"
9037,"Sudadera, Gorra, Camiseta, Pantalones"
9038,"Bolsa, Zapatillas, Sudadera"
9039,"Balón, Sudadera"
9040,"Zapatillas, Sudadera, Balón, Bolsa"
9041,"Pantalones, Toalla, Calcetines"
9042,"Bolsa, Sudadera, Botella, Pantalones"
9043,"Bolsa, Calcetines, Camiseta"
9044,"Zapatillas, Botella, Pantalones, Toalla, Bolsa"
9045,"Zapatillas, Balón, Bolsa"
9046,Botella
9047,"Toalla, Sudadera, Camiseta"
9048,"Zapatillas, Sudadera, Calcetines"
9049,"Zapatillas, Pantalones, Balón"
9050,"Pantalones, Toalla, Gorra, Bolsa, Camiseta"
9051,"Zapatillas, Sudadera, Calcetines"
9052,"Gorra, Camiseta, Pantalones"
9053,"Zapatillas, Sudadera, Calcetines"
9054,"Gorra, Camiseta, Pantalones"
9055,"Zapatillas, Sudadera, Balón, Calcetines"
9056,"Gorra, Pantalones, Botella, Toalla"
9057,"Gorra, Camiseta, Pantalones"
9058,"Gorra, Camiseta, Pantalones"
9059,"Zapatillas, Balón, Bolsa"
9060,"Toalla, Sudadera, Camiseta"
9061,"Zapatillas, Balón, Bolsa"
9062,"Zapatillas, Balón, Bolsa"
9063,"Gorra, Camiseta, Pantalones"
9064,"Gorra, Camiseta, Pantalones"
9065,"Zapatillas, Balón, Bolsa"
9066,"Zapatillas, Balón, Bolsa"
9067,"Gorra, Camiseta, Pantalones"
9068,"Calcetines, Toalla, Pantalones, Botella"
9069,"Gorra, Camiseta, Pantalones"
9070,Sudadera
9071,"Zapatillas, Sudadera, Gorra, Calcetines"
9072,"Toalla, Zapatillas, Bolsa, Botella"
9073,"Bolsa, Balón"
9074,"Zapatillas, Gorra, Camiseta, Pantalones"
9075,"Bolsa, Botella, Calcetines"
9076,"Calcetines, Sudadera, Toalla, Gorra"
9077,"Zapatillas, Sudadera, Calcetines"
9078,"Bolsa, Botella, Pantalones"
9079,Sudadera
9080,"Toalla, Gorra, Zapatillas"
9081,"Zapatillas, Sudadera, Calcetines"
9082,"Zapatillas, Sudadera, Balón, Calcetines"
9083,"Zapatillas, Botella, Calcetines, Pantalones, Sudadera"
9084,"Gorra, Calcetines, Sudadera"
9085,"Toalla, Sudadera, Camiseta"
9086,"Zapatillas, Sudadera"
9087,"Pantalones, Sudadera, Calcetines"
9088,"Gorra, Camiseta, Pantalones"
9089,"Toalla, Sudadera, Camiseta"
9090,"Botella, Toalla, Sudadera, Balón, Bolsa"
9091,"Zapatillas, Balón, Bolsa"
9092,"Sudadera, Gorra"
9093,"Toalla, Bolsa, Botella"
9094,"Pantalones, Toalla, Sudadera, Gorra, Camiseta"
9095,"Botella, Pantalones, Toalla, Sudadera, Camiseta"
9096,"Toalla, Bolsa, Botella"
9097,"Toalla, Sudadera, Camiseta"
9098,"Toalla, Sudadera, Botella, Camiseta"
9099,"Zapatillas, Gorra, Camiseta, Pantalones"
9100,"Toalla, Sudadera, Calcetines, Camiseta"
9101,Toalla
9102,"Toalla, Bolsa, Botella"
9103,"Zapatillas, Sudadera, Calcetines"
9104,"Zapatillas, Sudadera, Calcetines"
9105,"Zapatillas, Balón, Bolsa"
9106,"Zapatillas, Camiseta, Pantalones"
9107,"Toalla, Bolsa, Botella"
9108,"Zapatillas, Gorra, Camiseta, Pantalones"
9109,"Zapatillas, Sudadera, Calcetines"
9110,"Zapatillas, Sudadera, Calcetines"
9111,"Gorra, Camiseta, Pantalones"
9112,"Gorra, Balón, Camiseta, Pantalones"
9113,"Gorra, Calcetines, Toalla"
9114,"Zapatillas, Balón, Bolsa"
9115,"Toalla, Sudadera, Camiseta"
9116,"Zapatillas, Balón, Bolsa, Pantalones"
9117,"Gorra, Camiseta, Pantalones"
9118,"Gorra, Camiseta, Pantalones"
9119,"Zapatillas, Sudadera, Calcetines"
9120,"Toalla, Sudadera, Camiseta"
9121,"Zapatillas, Calcetines, Sudadera, Balón, Gorra"
9122,"Sudadera, Gorra, Balón, Toalla"
9123,"Toalla, Sudadera, Gorra, Camiseta"
9124,"Toalla, Zapatillas, Bolsa, Botella"
9125,"Zapatillas, Sudadera, Calcetines"
9126,"Zapatillas, Sudadera, Calcetines"
9127,"Calcetines, Botella"
9128,"Toalla, Bolsa, Botella"
9129,"Toalla, Gorra, Calcetines"
9130,"Toalla, Bolsa, Botella"
9131,"Zapatillas, Balón, Bolsa"
9132,"Zapatillas, Balón, Bolsa"
9133,"Calcetines, Balón"
9134,"Toalla, Balón, Camiseta"
9135,"Bolsa, Gorra, Sudadera, Zapatillas"
9136,"Zapatillas, Balón, Bolsa, Calcetines"
9137,Botella
9138,"Camiseta, Pantalones, Toalla, Calcetines"
9139,"Toalla, Bolsa, Botella"
9140,"Camiseta, Zapatillas, Balón"
9141,"Gorra, Balón, Camiseta, Pantalones"
9142,"Toalla, Sudadera, Botella, Camiseta"
9143,"Toalla, Calcetines, Zapatillas"
9144,"Sudadera, Bolsa, Pantalones, Calcetines"
9145,"Toalla, Sudadera, Camiseta"
9146,"Zapatillas, Sudadera, Calcetines"
9147,"Toalla, Bolsa, Botella"
9148,"Calcetines, Pantalones, Sudadera, Balón"
9149,"Zapatillas, Camiseta, Botella"
9150,"Zapatillas, Toalla, Sudadera, Balón, Bolsa"
9151,"Zapatillas, Balón, Bolsa, Gorra"
9152,"Sudadera, Toalla, Botella, Gorra"
9153,"Gorra, Camiseta, Pantalones"
9154,"Balón, Zapatillas, Calcetines, Camiseta"
9155,"Gorra, Balón, Camiseta, Pantalones"
9156,"Zapatillas, Calcetines, Pantalones, Balón, Bolsa"
9157,"Toalla, Sudadera, Camiseta"
9158,"Zapatillas, Camiseta, Toalla, Sudadera"
9159,"Gorra, Camiseta, Pantalones"
9160,"Zapatillas, Balón, Bolsa"
9161,"Bolsa, Calcetines"
9162,"Gorra, Camiseta, Pantalones"
9163,"Toalla, Balón, Bolsa, Botella"
9164,"Gorra, Sudadera, Balón"
9165,"Toalla, Bolsa, Botella"
9166,"Toalla, Sudadera, Camiseta"
9167,"Gorra, Calcetines"
9168,"Botella, Gorra, Balón, Sudadera"
9169,"Zapatillas, Sudadera, Calcetines"
9170,"Sudadera, Botella, Gorra"
9171,"Zapatillas, Botella, Calcetines, Toalla, Sudadera"
9172,"Bolsa, Pantalones, Sudadera, Balón"
9173,Pantalones
9174,"Toalla, Balón, Camiseta, Bolsa"
9175,"Toalla, Bolsa, Botella"
9176,"Zapatillas, Calcetines, Toalla, Sudadera, Gorra"
9177,"Gorra, Camiseta, Pantalones"
9178,"Balón, Camiseta, Toalla, Botella"
9179,"Gorra, Camiseta, Pantalones"
9180,"Zapatillas, Balón, Bolsa"
9181,"Zapatillas, Sudadera, Calcetines"
9182,"Toalla, Bolsa, Botella"
9183,"Toalla, Zapatillas, Bolsa, Botella"
9184,"Sudadera, Gorra, Camiseta, Pantalones"
9185,"Balón, Pantalones, Sudadera, Calcetines"
9186,"Camiseta, Zapatillas, Calcetines"
9187,"Zapatillas, Calcetines, Pantalones, Sudadera, Gorra"
9188,"Zapatillas, Sudadera, Bolsa, Calcetines"
9189,"Bolsa, Zapatillas, Gorra"
9190,"Sudadera, Botella"
9191,"Zapatillas, Botella, Balón, Bolsa, Camiseta"
9192,"Zapatillas, Sudadera, Calcetines"
9193,"Balón, Gorra, Calcetines"
9194,"Toalla, Bolsa, Botella"
9195,"Zapatillas, Balón, Bolsa"
9196,"Zapatillas, Sudadera, Calcetines"
9197,"Toalla, Bolsa, Botella"
9198,"Toalla, Sudadera, Camiseta"
9199,"Zapatillas, Balón, Bolsa"
9200,"Calcetines, Botella, Toalla"
9201,"Botella, Balón, Bolsa"
9202,"Toalla, Bolsa, Calcetines, Botella"
9203,"Calcetines, Sudadera, Botella, Pantalones"
9204,"Zapatillas, Sudadera, Calcetines"
9205,"Toalla, Sudadera, Botella, Camiseta"
9206,"Toalla, Sudadera, Calcetines, Camiseta"
9207,"Pantalones, Toalla, Sudadera, Gorra, Camiseta"
9208,"Calcetines, Balón"
9209,"Zapatillas, Balón, Bolsa"
9210,"Bolsa, Botella"
9211,"Gorra, Camiseta, Pantalones"
9212,"Gorra, Camiseta, Pantalones"
9213,"Camiseta, Toalla, Pantalones, Zapatillas"
9214,"Toalla, Bolsa, Botella"
9215,"Toalla, Sudadera, Balón, Camiseta"
9216,"Zapatillas, Sudadera, Calcetines"
9217,"Toalla, Sudadera, Camiseta"
9218,"Toalla, Bolsa, Botella"
9219,"Gorra, Camiseta, Pantalones"
9220,"Toalla, Zapatillas, Balón"
9221,Pantalones
9222,Calcetines
9223,"Zapatillas, Sudadera, Calcetines"
9224,"Toalla, Sudadera, Botella, Camiseta"
9225,"Balón, Zapatillas, Toalla, Camiseta"
9226,"Toalla, Sudadera, Camiseta"
9227,"Gorra, Botella, Zapatillas, Camiseta"
9228,"Camiseta, Balón, Zapatillas, Gorra"
9229,"Pantalones, Sudadera, Balón, Calcetines"
9230,"Balón, Toalla, Gorra"
9231,"Zapatillas, Balón, Bolsa, Pantalones"
9232,"Gorra, Camiseta, Pantalones"
9233,"Toalla, Sudadera, Camiseta"
9234,Balón
9235,"Zapatillas, Sudadera, Calcetines, Pantalones"
9236,"Toalla, Sudadera, Gorra, Camiseta"
9237,"Gorra, Camiseta, Pantalones"
9238,"Gorra, Calcetines, Toalla"
9239,"Toalla, Bolsa, Botella"
9240,"Toalla, Sudadera, Camiseta"
9241,"Gorra, Bolsa, Toalla, Camiseta"
9242,"Balón, Camiseta, Bolsa, Gorra"
9243,"Toalla, Bolsa, Botella"
9244,"Bolsa, Zapatillas, Pantalones, Gorra"
9245,"Zapatillas, Sudadera, Calcetines"
9246,Balón
9247,"Toalla, Sudadera, Camiseta"
9248,"Toalla, Sudadera, Camiseta"
9249,"Toalla, Zapatillas, Sudadera, Camiseta"
9250,"Gorra, Pantalones, Botella"
9251,"Balón, Zapatillas, Bolsa, Camiseta"
9252,"Toalla, Bolsa, Botella"
9253,"Zapatillas, Balón, Bolsa"
9254,"Toalla, Sudadera, Bolsa, Camiseta"
9255,"Zapatillas, Balón, Bolsa, Botella"
9256,"Sudadera, Bolsa, Balón, Pantalones"
9257,"Botella, Toalla, Sudadera, Balón, Camiseta"
9258,"Toalla, Sudadera, Botella, Camiseta"
9259,"Sudadera, Balón, Pantalones"
9260,"Toalla, Bolsa, Botella"
9261,"Toalla, Zapatillas, Bolsa, Botella"
9262,"Zapatillas, Sudadera, Calcetines"
9263,"Zapatillas, Balón, Bolsa"
9264,"Zapatillas, Sudadera, Calcetines"
9265,"Gorra, Pantalones, Sudadera"
9266,"Toalla, Zapatillas, Sudadera, Calcetines"
9267,"Camiseta, Sudadera, Zapatillas"
9268,"Calcetines, Zapatillas, Sudadera"
9269,"Zapatillas, Sudadera, Calcetines"
9270,"Zapatillas, Botella, Pantalones, Balón, Bolsa"
9271,"Zapatillas, Sudadera, Calcetines"
9272,"Zapatillas, Balón, Bolsa, Pantalones"
9273,"Toalla, Bolsa, Botella"
9274,"Toalla, Pantalones, Bolsa, Botella"
9275,"Zapatillas, Sudadera, Calcetines"
9276,"Toalla, Sudadera, Camiseta"
9277,"Zapatillas, Toalla, Sudadera, Camiseta"
9278,"Zapatillas, Balón, Bolsa"
9279,"Toalla, Gorra, Camiseta, Pantalones"
9280,"Calcetines, Sudadera"
9281,"Zapatillas, Calcetines, Toalla, Sudadera, Bolsa"
9282,"Pantalones, Zapatillas, Toalla"
9283,"Zapatillas, Balón, Bolsa"
9284,"Toalla, Gorra, Bolsa, Botella"
9285,Botella
9286,"Zapatillas, Balón, Bolsa, Camiseta"
9287,"Zapatillas, Sudadera, Calcetines"
9288,"Zapatillas, Bolsa, Gorra"
9289,"Pantalones, Calcetines, Zapatillas, Botella"
9290,Camiseta
9291,"Pantalones, Toalla, Gorra, Balón, Camiseta"
9292,"Zapatillas, Balón, Bolsa"
9293,"Gorra, Camiseta, Pantalones"
9294,"Camiseta, Bolsa, Pantalones"
9295,"Zapatillas, Pantalones, Gorra, Bolsa, Camiseta"
9296,"Zapatillas, Balón, Bolsa, Calcetines"
9297,"Toalla, Zapatillas, Bolsa, Botella"
9298,"Toalla, Sudadera, Pantalones, Camiseta"
9299,"Bolsa, Botella"
9300,"Gorra, Camiseta, Pantalones"
9301,"Zapatillas, Sudadera, Balón, Calcetines"
9302,"Toalla, Sudadera, Balón, Camiseta"
9303,"Zapatillas, Sudadera, Calcetines"
9304,"Toalla, Sudadera, Gorra, Bolsa, Camiseta"
9305,"Toalla, Zapatillas, Sudadera, Camiseta"
9306,"Zapatillas, Balón, Bolsa"
9307,"Balón, Gorra, Bolsa"
9308,"Botella, Zapatillas, Gorra"
9309,"Zapatillas, Balón, Bolsa, Pantalones"
9310,"Gorra, Camiseta, Pantalones"
9311,"Zapatillas, Balón, Bolsa"
9312,"Pantalones, Sudadera"
9313,"Botella, Calcetines, Toalla, Gorra, Bolsa"
9314,"Zapatillas, Balón, Bolsa, Gorra"
9315,"Botella, Toalla, Sudadera, Gorra, Bolsa"
9316,"Calcetines, Botella, Pantalones"
9317,"Toalla, Sudadera, Zapatillas, Calcetines"
9318,"Toalla, Gorra, Bolsa, Botella"
9319,"Toalla, Sudadera, Camiseta"
9320,"Zapatillas, Balón, Bolsa"
9321,"Pantalones, Toalla, Sudadera, Gorra, Camiseta"
9322,"Toalla, Bolsa, Botella"
9323,"Gorra, Camiseta, Pantalones"
9324,"Botella, Pantalones, Toalla, Sudadera, Camiseta"
9325,"Calcetines, Botella, Gorra"
9326,"Toalla, Sudadera, Camiseta"
9327,Sudadera
9328,"Bolsa, Calcetines, Sudadera"
9329,"Zapatillas, Sudadera, Toalla, Bolsa"
9330,"Toalla, Bolsa, Botella"
9331,"Balón, Sudadera"
9332,"Gorra, Camiseta, Pantalones"
9333,"Gorra, Camiseta, Pantalones"
9334,"Zapatillas, Sudadera, Calcetines, Camiseta"
9335,"Zapatillas, Gorra, Camiseta"
9336,"Gorra, Camiseta, Pantalones"
9337,"Balón, Calcetines, Pantalones"
9338,"Gorra, Camiseta, Pantalones"
9339,"Toalla, Sudadera, Gorra, Camiseta"
9340,"Sudadera, Toalla, Pantalones, Calcetines"
9341,"Toalla, Zapatillas, Balón, Bolsa"
9342,"Zapatillas, Sudadera, Calcetines"
9343,"Toalla, Bolsa, Botella"
9344,"Toalla, Sudadera, Camiseta"
9345,"Gorra, Camiseta, Pantalones"
9346,"Zapatillas, Balón, Bolsa"
9347,"Toalla, Sudadera, Botella, Camiseta"
9348,"Zapatillas, Sudadera, Calcetines"
9349,"Zapatillas, Balón, Bolsa"
9350,"Zapatillas, Sudadera, Balón, Calcetines"
9351,"Gorra, Bolsa, Zapatillas, Toalla"
9352,"Botella, Pantalones, Camiseta"
9353,"Gorra, Camiseta, Pantalones"
9354,"Gorra, Camiseta, Pantalones"
9355,"Toalla, Calcetines, Zapatillas, Bolsa"
9356,"Toalla, Bolsa, Botella"
