ID;make;model;version;months_old;power;sale_type;num_owners;gear_type;fuel_type;kms;price
83116;Land;RoverRangeRoverEvoque;2.2L Sd4 Prestige 4X4 190Cv;46;140;used;1;automatic;diesel;34000;34150
19683;Bmw;X1;Sdrive18D;4;110;used;1;automatic;diesel;15;34134
83251;Land;RoverRangeRoverEvoque;2.0Ed4 Se 4X2 150;9;110;used;;manual;diesel;4600;34100
27144;Ford;Mondeo;Wagon 2.0Tdci Ghia;149;96;used;;manual;diesel;254000;34000
21562;Bmw;X6;Xdrive 35Da;89;210;used;;automatic;diesel;160000;34000
21563;Bmw;X6;Xdrive 35Da;89;210;used;;automatic;diesel;160000;34000
97934;Porsche;911;Carrera 4 Cabrio Tiptronic 320Cv;174;221;used;;automatic;gasoline;149000;34000
97953;Porsche;911;Carrera Coupe;149;239;used;;manual;gasoline;148317;34000
97887;Porsche;911;911 Carrera 4 * Milenium * N� 078 *Navi * Techo;209;221;used;;manual;gasoline;148018;34000
97888;Porsche;911;911 Carrera 4 * Milenium * N� 078 *Navi * Techo;209;221;used;;manual;gasoline;148018;34000
97889;Porsche;911;911 Carrera 4 * Milenium * N� 078 *Navi * Techo;209;221;used;;manual;gasoline;148018;34000
21564;Bmw;X6;Xdrive 30Da;98;173;used;;automatic;diesel;140000;34000
21561;Bmw;X6;Xdrive 30Da;79;180;used;;automatic;diesel;119000;34000
35985;Mercedes-Benz;Cls350;Cdi Brake **Auto, Cuero, 701/�Mes**;62;195;used;1;automatic;diesel;109950;34000
35987;Mercedes-Benz;Cls350;Cls 350Cdi 265Cv Autom�tico**744� Al Mes**;62;195;used;1;automatic;diesel;109000;34000
7391;Audi;A7;Sportback 3.0Tdi Q S.Line Techo Acepto Coche;70;180;used;;automatic;diesel;99000;34000
20557;Bmw;X4;Xdrive 20Da, Revisado 100X100 Nacional;29;140;used;1;automatic;diesel;99000;34000
83523;Land;RoverRangeRoverSport;3.0Tdv6 Hse Aut.;86;180;used;;automatic;diesel;98761;34000
60206;Volkswagen;Touareg;3.0Tdi V6 Bmt Unlimited 245 Tiptronic;62;180;used;;automatic;diesel;95000;34000
6840;Audi;A6;Avant 3.0 Tdi Multitronic 150 Kw (204 Cv);57;150;used;;automatic;diesel;92000;34000
73225;Fiat;Ducato;Roller Granduca Autocaravana;102;120;used;1;manual;diesel;83000;34000
35986;Mercedes-Benz;Cls350;350Cdi Be 4M Aut.G-Tronic;56;195;used;1;automatic;diesel;78221;34000
18797;Bmw;730;D;84;180;used;;automatic;diesel;70645;34000
18798;Bmw;730;D;84;180;used;;automatic;diesel;70645;34000
5797;Audi;A5;Sportback 3.0Tdi Quattro S-T 245;67;180;used;;automatic;diesel;66000;34000
32533;Mercedes-Benz;C220;Bluetec 7G Plus;39;125;used;;automatic;diesel;54000;34000
5344;Audi;A4Allroad;2.0 Tdi S Tronic Quattro 130 K;43;130;used;;automatic;diesel;45000;34000
112614;Volvo;Xc60;D4 Momentum Awd Aut. 6 Veloc. (190 Cv);33;140;used;;automatic;diesel;43000;34000
35432;Mercedes-Benz;V220;Clase Cdi Largo Avantgarde;39;120;used;;automatic;diesel;42000;34000
32818;Mercedes-Benz;C220;D 7G Plus;17;125;used;;automatic;diesel;40000;34000
5171;Audi;A4;Avant 2.0 Tdi Sport Edition (190Cv);13;142;used;;manual;diesel;37000;34000
16859;Bmw;420;Serie 4 F32 Coup� Diesel Coup�;32;135;used;;manual;diesel;36000;34000
32817;Mercedes-Benz;C220;Bluetec Berlina;23;125;almost_new;;automatic;diesel;25195;34000
7021;Audi;A6;2.0Tdi S-Tronic Advanced Editi;20;140;used;;automatic;diesel;24400;34000
55113;Volkswagen;GolfGti;2.0 Tsi Clubsport Dsg 265;20;195;used;;automatic;gasoline;18000;34000
6025;Audi;A5;Sportback 3.0Tdi Quattro S-T 245;29;180;used;;automatic;diesel;17000;34000
15955;Bmw;320;Serie 3 F34 Gran Turismo M Sports;22;140;used;;automatic;diesel;16000;34000
16924;Bmw;420;Serie 4 F36 Gran Coup� Diesel Gran Coup�;15;140;used;;automatic;diesel;15000;34000
7022;Audi;A6;2.0Tdi 190 S-Tronic Advanced Editi;21;140;used;;automatic;diesel;12353;34000
104895;Skoda;Superb;2.0 Tdi Ambition 110Kw (150Cv);11;110;used;;manual;diesel;12000;34000
7128;Audi;A6;2.0Tdi 190 S-Tronic Advanced Editi;13;140;used;;automatic;diesel;11730;34000
17001;Bmw;420;Serie 4 F36 Gran Coup� Diesel Gran Coup� M;14;140;used;;automatic;diesel;11000;34000
14132;Bmw;318;D Gran Turismo;18;110;used;1;automatic;diesel;10555;34000
8073;Audi;Q2;1.4 Tfsi Design Edition Cod 11;6;110;used;;manual;gasoline;10000;34000
7127;Audi;A6;A6 2.0Tdi Ultra S-Tronic 190;11;140;used;;automatic;diesel;9624;34000
7068;Audi;A6;2.0Tdi 190 S-Tronic Advanced Editi;14;140;used;;automatic;diesel;9069;34000
80148;Jeep;Renegade;2.0Mjt Trailhawk 4X4 Adlow Aut.170;14;125;used;1;automatic;diesel;6500;34000
29692;Mercedes-Benz;Cla200;Shooting Brake D 7G-Dct;6;100;used;;automatic;diesel;6500;34000
19682;Bmw;X1;Sdrive18D;4;110;demo;;automatic;diesel;4001;34000
8072;Audi;Q2;Q2 1.6Tdi #Untaggable Edition;2;85;used;;automatic;diesel;2999;34000
83250;Land;RoverRangeRoverEvoque;2.0Ed4 Se Dynamic 4X2 150;9;110;demo;1;manual;diesel;2500;34000
55112;Volkswagen;GolfGti;2.0 Tsi Clubsport 265;18;195;used;;manual;gasoline;2295;34000
16544;Bmw;330;330E;7;187;used;1;automatic;hybrid;1134;34000
14332;Bmw;318;D Berlina;6;110;used;1;automatic;diesel;400;34000
79672;Jeep;Compass;2.0 Mjet 125Kw Limited 4X4 Ad Auto;3;125;km_0;;automatic;diesel;;34000
79673;Jeep;Compass;2.0 Mjet 125Kw Limited 4X4 Ad Auto;3;125;km_0;;automatic;diesel;;34000
97142;Porsche;Cayenne;Diesel 245 Aut.;67;180;used;1;automatic;diesel;136000;33999
97062;Porsche;Cayenne;3.0 Td Tiptronic;93;176;used;;manual;diesel;89500;33999
32532;Mercedes-Benz;C220;Cdi Amg 170 Cv;41;125;used;1;automatic;diesel;50000;33999
8071;Audi;Q2;1.4 Tfsi Sport Edition Cod 110 Kw (150 Cv);2;110;used;;manual;gasoline;14999;33999
4769;Audi;A4;Avant 2.0Tdi Sport Ed. Quattro S-T 190 Sport Edit;21;140;used;;automatic;diesel;36600;33997
21560;Bmw;X6;Xdrive 30Da;59;180;used;;automatic;diesel;158319;33995
35984;Mercedes-Benz;Cls350;350 Cdi Blueefficiency 'Amg';83;195;used;;automatic;diesel;155000;33995
8982;Audi;Q5;2.0Tdi 190Cv Quattro Ambiente Plus S-T Techo Gps;38;140;used;1;automatic;diesel;48000;33995
8945;Audi;Q5;3.0 Tdi Quattro Attraction S-Tronic 245Cv;48;180;used;1;automatic;diesel;19000;33995
8592;Audi;Q3;1.4 Tfsi Design Edition Ultra Cod 110 Kw (150 Cv);1;110;used;;manual;gasoline;14999;33995
8593;Audi;Q3;1.4 Tfsi Design Edition Ultra Cod 110 Kw (150 Cv);1;110;used;;manual;gasoline;14999;33995
8594;Audi;Q3;1.4 Tfsi Design Edition Ultra Cod 110 Kw (150 Cv);1;110;used;;manual;gasoline;14999;33995
8595;Audi;Q3;1.4 Tfsi Design Edition Ultra Cod 110 Kw (150 Cv);1;110;used;;manual;gasoline;14999;33995
51620;Volkswagen;Beetle;"Cabrio 2.0Tdi Karmann Dsg 150 ""Full Equip""";26;110;used;1;automatic;diesel;13000;33995
83249;Land;RoverRangeRoverEvoque;2.0Ed4 Se 4X2 150;7;110;used;;manual;diesel;5996;33995
9423;Audi;Q7;3.0Tdi Ambiente 204 Tiptronic;45;150;used;1;automatic;diesel;102000;33991
21192;Bmw;X5;X5 3.0Da *Techo Panor�mico *4X4 Xdrive *Xen�n;56;190;used;;automatic;diesel;127211;33990
21193;Bmw;X5;X5 3.0Da *Techo Panor�mico *4X4 Xdrive *Xen�n;56;190;used;;automatic;diesel;127211;33990
21194;Bmw;X5;X5 3.0Da *Techo Panor�mico *4X4 Xdrive *Xen�n;56;190;used;;automatic;diesel;127211;33990
60203;Volkswagen;Touareg;Touareg V6 Tdi * Susp. Neumatica * Xenon * Navegac;54;180;used;;automatic;diesel;125721;33990
60204;Volkswagen;Touareg;Touareg V6 Tdi * Susp. Neumatica * Xenon * Navegac;54;180;used;;automatic;diesel;125721;33990
60205;Volkswagen;Touareg;Touareg V6 Tdi * Susp. Neumatica * Xenon * Navegac;54;180;used;;automatic;diesel;125721;33990
8863;Audi;Q5;3.0 Tdi 245Cv Quattro S Tronic Ambiente;57;180;used;;automatic;diesel;109000;33990
7389;Audi;A7;Sportback 3.0Tdi S Line Q. Ed.S-T 204 S Line Edit;46;150;used;;automatic;diesel;100000;33990
35431;Mercedes-Benz;V220;Clase Cdi Largo Avantgarde;42;120;used;1;manual;diesel;73000;33990
6024;Audi;A5;"Sportback 2.0Tdi S Line Quattro 190 Llantas 20""";33;140;used;;automatic;diesel;58000;33990
7390;Audi;A7;Sportback 3.0Tdi Cd Quattro S-T 245;45;180;used;;automatic;diesel;43395;33990
53777;Volkswagen;Golf;2.0 Tsi R Dsg 300;47;221;used;;automatic;gasoline;34171;33990
109767;Toyota;Rav4;2.5 Hybrid 4Wd Executive Aut;14;145;used;;automatic;hybrid;31987;33990
32674;Mercedes-Benz;C220;Bluetec 7G Plus Como Nuevo Todas Las Revisiones;33;125;used;;automatic;diesel;28400;33990
79088;Jaguar;Xe;"2.0 Diesel Prestige Aut. 180Cv "" Navi + Xenon""";9;132;almost_new;1;automatic;diesel;14522;33990
32961;Mercedes-Benz;C220;Coup� D 9G-Tronic;6;125;demo;;automatic;diesel;13000;33990
32816;Mercedes-Benz;C220;D Amg Line Autom�tico;15;125;used;;automatic;diesel;13000;33990
19681;Bmw;X1;Sdrive 18Da;12;110;used;;automatic;diesel;8000;33990
46362;Renault;Espace;Initiale P. Energy Dci 160 Edc;16;119;used;1;automatic;diesel;6490;33990
55612;Volkswagen;GolfVariant;2.0Tdi Bmt Gtd Dsg 184Cv #Grupo Cabrero#;;135;km_0;;automatic;diesel;5000;33990
29691;Mercedes-Benz;Cla200;D;6;100;km_0;;automatic;diesel;4000;33990
32962;Mercedes-Benz;C220;D Avantgarde;11;125;used;;automatic;diesel;3900;33990
83172;Land;RoverRangeRoverEvoque;2.0Td4 Se 4X4 Aut. 150;17;110;used;;automatic;diesel;3657;33990
21963;Bmw;Z4;3.0Si Coupe Aut **2.500 Kms**Unidad Irrepetible**;100;195;used;;automatic;gasoline;2500;33990
54863;Volkswagen;Golf;2.0Tdi Gtd Dsg7 184Cv #Grupo Cabrero#;2;135;demo;;automatic;diesel;10;33990
79671;Jeep;Compass;2.0 Mjet 103Kw Opening Edition 4X4 Ad At;9;102;km_0;;automatic;diesel;1;33990
20391;Bmw;X3;Xdrive20D 140 Kw (190 Cv);21;140;used;;automatic;diesel;17623;33985
14331;Bmw;318;D Berlina;4;110;used;1;automatic;diesel;15;33979
21559;Bmw;X6;Xdrive 30Da;69;180;used;;automatic;diesel;124000;33950
6838;Audi;A6;Avant 3.0 Tfsi Quattro S-Tronic 310-S Line Int/Ext;53;228;used;1;automatic;gasoline;119656;33950
6839;Audi;A6;Avant 3.0 Tfsi Quattro S-Tronic 310Cv S-Line;53;228;used;1;automatic;gasoline;119656;33950
9422;Audi;Q7;3.0Tdi Advance Tiptronic;85;176;used;;automatic;diesel;59000;33950
20368;Bmw;X3;Da **Auto, 4X4, Cuero, Gps, 583�/Mes**;38;190;used;1;automatic;diesel;48000;33950
32814;Mercedes-Benz;C220;Coup� D 9G-Tronic;23;125;used;;automatic;diesel;45000;33950
35983;Mercedes-Benz;Cls350;Shooting Brake 350Cdi Be 4M Aut.;57;195;used;;automatic;diesel;33950;33950
32960;Mercedes-Benz;C220;C 220 D Sportive Amg;10;126;used;1;automatic;diesel;23100;33950
32815;Mercedes-Benz;C220;C 220 D Sportive Amg;15;126;used;1;automatic;diesel;18000;33950
8981;Audi;Q5;2.0 Tdi Attraction 110 Kw (150 Cv);38;110;used;;manual;diesel;16500;33950
8591;Audi;Q3;2.0Tdi Sport Edition Quattro S Tronic 150;1;110;used;;automatic;diesel;1800;33950
81839;Kia;Sportage;2.0 Crdi Vgt 185Cv Gt Line Auto 4X4;2;137;used;1;automatic;diesel;900;33950
83161;Land;RoverRangeRoverEvoque;2.0L Ed4 Coupe 4X2 Se Dynamic;32;110;used;;manual;diesel;6467;33920
79669;Jeep;Compass;2.0 Mjet 125Kw Limited 4X4 Ad Auto;5;125;used;;automatic;diesel;4800;33920
79670;Jeep;Compass;2.0 Mjet 125Kw Limited 4X4 Ad Auto;5;125;used;;automatic;diesel;4800;33920
83348;Land;RoverRangeRoverEvoque;2.0Ed4 Se 4X2 150;2;110;km_0;;manual;diesel;1;33903
9420;Audi;Q7;3.0 Tdi Cd Quattro Tiptronic A;69;180;used;;automatic;diesel;137000;33900
21558;Bmw;X6;Xdrive 30Da;90;180;used;1;automatic;diesel;120000;33900
20555;Bmw;X4;Xdrive20D;37;140;used;;automatic;diesel;117708;33900
7619;Audi;A8;3.0Tdi Quattro Tiptronic Nacional, Unico Due�o;73;184;used;;automatic;diesel;114579;33900
16779;Bmw;420;Serie 4 F33 Cabrio Diesel Cabrio M-Sport Edition;46;135;used;;automatic;diesel;110000;33900
21191;Bmw;X5;Xdrive 30Da 7 Plazas Navi Cuero Techo;56;180;used;1;automatic;diesel;110000;33900
5342;Audi;A4Allroad;Quattro 3.0Tdi Cd S-Tronic;40;180;used;1;automatic;diesel;99000;33900
5343;Audi;A4Allroad;Quattro 3.0Tdi Cd S-Tronic;40;180;used;1;automatic;diesel;99000;33900
34824;Mercedes-Benz;Ml350;"4M - 306 Cv ""Nacional""""Libro Revisiones""";66;225;used;1;automatic;gasoline;96000;33900
83553;Land;RoverRangeRoverSport;3.0Sdv6 Hse Aut.;67;188;used;;automatic;diesel;95500;33900
9201;Audi;Q7;3.0Tdi Advance;86;176;used;1;automatic;diesel;95000;33900
9421;Audi;Q7;3.0Tdi Advance Tiptronic;86;176;used;;automatic;diesel;95000;33900
8943;Audi;Q5;3.0Tdi Quattro S-Tronic 245Cv*Nacional*S-Line*;48;180;used;;automatic;diesel;91506;33900
17621;Bmw;520;D Touring;34;140;used;1;automatic;diesel;88484;33900
21134;Bmw;X5;Xdrive 40Da;81;225;used;;automatic;diesel;87000;33900
34823;Mercedes-Benz;Ml350;Bluetec 4Matic 190Kw (2;68;190;used;;automatic;diesel;86000;33900
20556;Bmw;X4;Xdrive 20Da;41;140;used;1;automatic;diesel;80800;33900
83159;Land;RoverRangeRoverEvoque;2.2L Sd4 Dynamic 4X4 Aut.140 K;31;140;used;;automatic;diesel;79000;33900
16780;Bmw;420;D Gran Coup�;40;135;used;1;automatic;diesel;78398;33900
34314;Mercedes-Benz;E350;Cabrio Cdi Be Avantgarde, 265Cv, 2P;62;195;used;;automatic;diesel;78000;33900
8980;Audi;Q5;Q5 Diesel 2.0Tdi Cd Quattro Of;32;140;used;;manual;diesel;75813;33900
18118;Bmw;530;Serie 5 F10 Diesel Xdrive Iva Deducible;42;190;used;1;automatic;diesel;73000;33900
16781;Bmw;420;D Coupe 135 Kw (184 Cv);39;135;used;;automatic;diesel;69000;33900
35426;Mercedes-Benz;V220;Cdi 163Cv Aut. Compacta 6Pl Seminueva Y3;28;120;used;;automatic;diesel;65339;33900
29873;Mercedes-Benz;Cla220;Cdi Amg Line 4M 7G-Dct 177;20;130;used;;automatic;diesel;60000;33900
96893;Porsche;Boxster;S 295 - Estado De Colecci�n, Libro, Navi -;116;217;used;1;manual;gasoline;59000;33900
53776;Volkswagen;Golf;2.0 Tsi R Dsg 300;46;221;used;1;automatic;gasoline;59000;33900
16858;Bmw;420;D Gran Coup�;30;140;used;1;automatic;diesel;58321;33900
8944;Audi;Q5;2.0Tdi Quattro Ambiente Plus S-Tronic 177;46;130;used;1;automatic;diesel;58200;33900
35427;Mercedes-Benz;V220;Clase Cdi Largo 7G Tronic;20;120;used;;automatic;diesel;57800;33900
16782;Bmw;420;"D A / Paquete M / Llanta 19"" / Navegador Pro.";47;135;used;;automatic;diesel;56200;33900
109185;Toyota;LandCruiser;D-4D Gx;86;140;used;;manual;diesel;49000;33900
109186;Toyota;LandCruiser;D-4D Gx;86;140;used;;manual;diesel;49000;33900
32812;Mercedes-Benz;C220;D 7G Plus Estate;24;125;almost_new;;automatic;diesel;45682;33900
6023;Audi;A5;Cabrio 1.8 Tfsi Multitronic;33;125;used;1;automatic;gasoline;45000;33900
35425;Mercedes-Benz;V220;D Largo 7G Tronic;26;120;demo;;automatic;diesel;45000;33900
8798;Audi;Q5;2.0 Tdi Quattro S-Line Xenon, Navegador;65;130;used;1;automatic;diesel;43200;33900
112650;Volvo;Xc60;D4 Summum Automatico;23;140;almost_new;;automatic;diesel;39096;33900
29872;Mercedes-Benz;Cla220;Shooting Brake Cdi Amg Line 7G-Dct;33;130;used;1;automatic;diesel;39000;33900
9006;Audi;Q5;Q5 2.0Tdi Cd Quattro S Line Ed;25;140;used;;automatic;diesel;38047;33900
17584;Bmw;520;D Gran Turismo Automatico;50;135;used;;automatic;diesel;37000;33900
20273;Bmw;X3;Xdrive 35Ia Iva Deducible Para Empresas;57;225;used;1;automatic;gasoline;36000;33900
29689;Mercedes-Benz;Cla200;Cdi Amg Line;28;100;used;;manual;diesel;36000;33900
112746;Volvo;Xc60;Xc60 D4 Momentum Autom�tico;9;140;used;;automatic;diesel;35000;33900
83160;Land;RoverRangeRoverEvoque;2.2L Td4 Dynamic 4X4 Limited *Piel*Navi*Xenon;28;110;used;1;manual;diesel;34600;33900
16857;Bmw;420;Daut. Gran Coup�, Paquete M, Bi-Xenon, Pdc, Nav;35;135;used;;automatic;diesel;33069;33900
112652;Volvo;Xc60;2.0 D4 Summum Auto 190 5P;25;140;used;;automatic;diesel;32669;33900
112651;Volvo;Xc60;D4 Summum Automatico;25;140;almost_new;;automatic;diesel;32669;33900
112254;Volvo;V60;Cross Country 2.0 D4 Summum Auto;20;139;used;;automatic;diesel;31000;33900
32810;Mercedes-Benz;C220;Estate D 7G Plus Amg Line;16;125;used;;automatic;diesel;30960;33900
83115;Land;RoverRangeRoverEvoque;2.0L Si4 240Cv 4X4 Aut. **Techo-Gps-X�non-Piel**;44;177;used;1;automatic;gasoline;30000;33900
12911;Bmw;218;D Gran Tourer;14;110;used;1;automatic;diesel;29805;33900
32950;Mercedes-Benz;C220;D 9G-Tronic;9;125;almost_new;;automatic;diesel;29509;33900
32953;Mercedes-Benz;C220;D 7G Plus;14;125;almost_new;;automatic;diesel;28850;33900
32673;Mercedes-Benz;C220;Bluetec 7G Plus;27;125;almost_new;;automatic;diesel;28077;33900
35424;Mercedes-Benz;V220;Clase D Largo 7G Tronic - D.Puerta - Parktronic;12;120;used;;automatic;diesel;26500;33900
5169;Audi;A4;Avant A4 Avant 2.0Tdi Ultra Advanced;7;110;used;;automatic;diesel;25043;33900
7019;Audi;A6;Avant 2.0 Tdi Ultra S Tronic Advance;25;140;used;;automatic;diesel;25000;33900
14326;Bmw;318;D Gran Turismo;11;110;used;1;automatic;diesel;25000;33900
17646;Bmw;520;D Berlina;18;140;used;1;automatic;diesel;24608;33900
32898;Mercedes-Benz;C220;D 9G-Tronic Amg Line;9;125;used;1;automatic;diesel;24600;33900
32949;Mercedes-Benz;C220;D 9G-Tronic;9;125;almost_new;;automatic;diesel;24189;33900
29871;Mercedes-Benz;Cla220;D 7G-Dct;13;130;demo;;automatic;diesel;24001;33900
20378;Bmw;X3;Xdrive20D;25;140;used;1;automatic;diesel;23851;33900
15662;Bmw;320;Serie 3 E92 Coup� Diesel Coup� M Sport Edition;61;135;used;1;manual;diesel;23718;33900
15876;Bmw;320;Limousine Serie 3 F30 Di�sel 320Da;22;140;used;;automatic;diesel;23692;33900
32811;Mercedes-Benz;C220;Bluetec Avantgarde;24;125;used;;automatic;diesel;23050;33900
16999;Bmw;420;D Gran Coupe, Automatico Levas, Paq M, Harman/Kar;12;140;almost_new;;automatic;diesel;22080;33900
13110;Bmw;218;Serie 2 F22 Coup� Diesel Coup�;9;110;used;;automatic;diesel;22000;33900
20390;Bmw;X3;Sdrive18D;24;110;used;;manual;diesel;21900;33900
112747;Volvo;Xc60;Xc60 D3 (110Kw/150Ps) Kinetic Aut.;9;110;used;;automatic;diesel;21700;33900
32809;Mercedes-Benz;C220;D 7G Plus Urban;16;125;used;;automatic;diesel;21000;33900
35430;Mercedes-Benz;V220;D Largo 7G Tronic;13;120;almost_new;;automatic;diesel;20200;33900
32954;Mercedes-Benz;C220;D;9;125;used;;manual;diesel;20109;33900
17622;Bmw;520;Da Touring 140 Kw (190 Cv);35;140;used;1;automatic;diesel;19900;33900
7126;Audi;A6;2.0 Tdi Ultra S Tronic 140 Kw;10;140;used;;automatic;diesel;19600;33900
32705;Mercedes-Benz;C220;Clase D Avant. Aut.;20;125;used;;automatic;diesel;18736;33900
32808;Mercedes-Benz;C220;Clase D Avant. Aut.;20;125;used;;automatic;diesel;18736;33900
16025;Bmw;320;D Berlina;9;140;used;;automatic;diesel;18610;33900
35429;Mercedes-Benz;V220;Cdi Largo 7G Tronic;21;120;almost_new;;automatic;diesel;18400;33900
7125;Audi;A6;2.0 Tdi Ultra Advanced Edition;11;140;used;;automatic;diesel;18200;33900
4570;Audi;A4;Avant 2.0Tdi Sport Edition S Tronic 190;22;140;used;;automatic;diesel;17800;33900
17585;Bmw;520;D 184Cv Berlina Essential Edition;45;135;used;1;automatic;diesel;17600;33900
13111;Bmw;218;D Cabrio;14;110;used;1;automatic;diesel;17450;33900
7121;Audi;A6;2.0 Tdi Ultra S Tronic 140 Kw (190 Cv);11;140;used;;automatic;diesel;17077;33900
17645;Bmw;520;520D Gran Turismo;23;137;used;1;automatic;diesel;17063;33900
5170;Audi;A4;"2.0Tdi Design Edition S Tronic 150 ""Gerencia""";12;110;used;1;automatic;diesel;16000;33900
19511;Bmw;X1;Sdrive 18Da;16;110;used;;automatic;diesel;16000;33900
32813;Mercedes-Benz;C220;Bluetec Berlina;18;92;almost_new;;automatic;diesel;15715;33900
4768;Audi;A4;Avant A4 Avant 2.0Tdi S Tronic 150;16;110;used;;automatic;diesel;15277;33900
7123;Audi;A6;A6 2.0Tdi Ultra Advanced Editi;14;140;used;;automatic;diesel;15150;33900
32958;Mercedes-Benz;C220;D 9G-Tronic;10;125;used;;automatic;diesel;15000;33900
112649;Volvo;Xc60;D3 Momentum Aut. 150;17;110;used;;automatic;diesel;15000;33900
32957;Mercedes-Benz;C220;D 7G Plus;10;125;almost_new;;automatic;diesel;14941;33900
32672;Mercedes-Benz;C220;Estate D;30;125;used;;automatic;diesel;14782;33900
35428;Mercedes-Benz;V220;D Largo 7G Tronic;13;120;almost_new;;automatic;diesel;14000;33900
15875;Bmw;320;D Gran Turismo;26;140;used;1;automatic;diesel;13461;33900
7124;Audi;A6;A6 2.0Tdi Ultra Advanced Editi;14;140;used;;automatic;diesel;13215;33900
79087;Jaguar;Xe;R-Sport Pack/Negro/Nacional/2.0 Diesel/180 Cv;18;132;used;1;automatic;diesel;13000;33900
32942;Mercedes-Benz;C220;Estate D 9G-Tronic Avantgarde (Concesi�n Oficial);12;125;used;;automatic;diesel;12940;33900
6977;Audi;A6;A6 2.0Tdi Ultra Advanced Editi;22;140;used;;automatic;diesel;12593;33900
17699;Bmw;520;520D Touring;14;141;used;1;automatic;diesel;12359;33900
15954;Bmw;320;D Gran Turismo 140Kw (190Cv;18;140;used;1;automatic;diesel;12275;33900
32946;Mercedes-Benz;C220;D 9G-Tronic Amg Line Exterior (Concesi�n Oficial);7;125;used;;automatic;diesel;12275;33900
75716;Honda;Cr-V;1.6I-Dtec Executive 4X4 9At 160;20;118;almost_new;1;automatic;diesel;12000;33900
32959;Mercedes-Benz;C220;C220D Bluetec 7G Plus 170Cv;9;125;used;1;automatic;diesel;12000;33900
7122;Audi;A6;Audi A6 Advanced Edition 2.0;8;140;used;;automatic;diesel;11164;33900
32807;Mercedes-Benz;C220;D 7G Plus;22;125;used;;automatic;diesel;10484;33900
32706;Mercedes-Benz;C220;Bluetec Berlina;22;92;almost_new;;automatic;diesel;10468;33900
13112;Bmw;218;D Gran Tourer;14;110;demo;1;automatic;diesel;10116;33900
79009;Jaguar;Xe;2.0 Diesel Prestige Aut. 180;9;132;used;1;automatic;diesel;10000;33900
32952;Mercedes-Benz;C220;D 7G Plus Amg Line - Navegador - Parktronic;9;125;used;1;automatic;diesel;9407;33900
19673;Bmw;X1;Sdrive18D;12;110;used;1;automatic;diesel;9122;33900
32956;Mercedes-Benz;C220;D;9;125;used;;manual;diesel;9014;33900
19678;Bmw;X1;Sdrive18D;11;110;used;1;manual;diesel;8750;33900
4765;Audi;A4;Avant 2.0Tdi Sport Edition S Tronic 190;22;140;almost_new;;automatic;diesel;8500;33900
32944;Mercedes-Benz;C220;D;9;125;almost_new;;automatic;diesel;8153;33900
32948;Mercedes-Benz;C220;D;9;125;almost_new;;automatic;diesel;8153;33900
83248;Land;RoverRangeRoverEvoque;2.2 Td4 Se 4X4 Aut. 150;8;110;used;;automatic;diesel;8000;33900
4766;Audi;A4;"Avant 2.0Tdi 150Cv Sport Edition (2016) ""Gerencia""";25;110;demo;1;manual;diesel;7900;33900
19674;Bmw;X1;2.0 Sdrive18D Auto 5P;6;110;used;;automatic;diesel;7660;33900
19675;Bmw;X1;2.0 Sdrive18D Auto 5P;6;110;used;;automatic;diesel;7660;33900
19676;Bmw;X1;2.0 Sdrive18D Auto 5P;6;110;used;;automatic;diesel;7660;33900
19677;Bmw;X1;2.0 Sdrive18D Auto 5P;6;110;used;;automatic;diesel;7660;33900
19680;Bmw;X1;Sdrive18D;9;110;demo;1;automatic;diesel;7500;33900
21961;Bmw;Z4;Sdrive18I;26;115;used;;manual;gasoline;7000;33900
21962;Bmw;Z4;Sdrive18I;26;115;used;;manual;gasoline;7000;33900
32943;Mercedes-Benz;C220;D 9G-Tronic;10;125;used;1;automatic;diesel;7000;33900
7120;Audi;A6;2.0 Tdi Ultra S Tronic 140 Kw;11;140;used;;automatic;diesel;6788;33900
32945;Mercedes-Benz;C220;D 9G-Tronic;9;125;almost_new;;automatic;diesel;6761;33900
32947;Mercedes-Benz;C220;D 9G-Tronic;9;125;almost_new;;automatic;diesel;6761;33900
